;94046;235;1361865.000;4547.0;2002
;94052;710;1698011.000;7633.0;2002
;94058;387;1386075.000;4711.0;2002
;94068;1.457;1574214.000;6709.0;2002
;94071;179;1401447.000;4864.0;2002
;94073;129;1556741.000;6391.0;2002
;94076;122;1327091.000;4053.0;2002
;94079;84;1391963.000;4795.0;2002
;94080;782;1484631.000;5535.0;2002
;94081;128;1412385.000;5056.0;2002
;95018;163;1748520.000;9828.0;2002
;95127;58;1271067.000;3642.0;2002
;95197;120;1339559.000;4220.0;2002
;95203;135;1379452.000;4413.0;2002
;95219;114;1187969.000;3077.0;2002
;95252;62;1834402.000;9102.0;2002
;95306;91;1501114.000;5611.0;2002
;95428;336;1625041.000;6919.0;2002
;95500;102;1532465.000;5872.0;2002
;95582;69;1240413.000;3378.0;2002
;95607;99;1242042.000;3279.0;2002
;97209;74;2357962.000;14156.0;2002
;97411;284;1528929.000;5795.0;2002
;97415;120;1601575.000;6692.0;2002
;97416;83;1443519.000;5028.0;2002
;97422;75;1504430.000;5380.0;2002
